1,0.7087378640776699,0.526829268292683,0.44607843137254904,0.3793103448275862,0.6619718309859155
1,0.8633879781420765,0.6648351648351648,0.5082872928176796,0.39444444444444443,0.7911111111111111
1,0.9606060606060606,0.9209726443768997,0.8963414634146342,0.8807339449541285,0.9298245614035088
1,1.0,0.9890510948905109,0.9743589743589743,0.9595588235294118,0.8546712802768166
0,0.6139240506329114,0.1337579617834395,0.019230769230769232,0.0,0.2983425414364641
0,0.4380165289256198,0.08333333333333333,0.025210084033613446,0.00847457627118644,0.2230769230769231
1,0.9727626459143969,0.9375,0.9019607843137255,0.8661417322834646,0.9270833333333334
1,0.9628099173553719,0.8672199170124482,0.7916666666666666,0.7405857740585774,0.9098039215686274
1,0.7336683417085427,0.35353535353535354,0.20304568527918782,0.12244897959183673,0.4900990099009901
1,0.5138888888888888,0.09302325581395349,0.009345794392523364,0.0,0.25203252032520324
0,0.4152542372881356,0.10212765957446808,0.02564102564102564,0.0,0.1774193548387097
0,0.4861111111111111,0.07906976744186046,0.009345794392523364,0.0,0.22767857142857142
1,0.8451882845188284,0.5462184873949579,0.4008438818565401,0.3474576271186441,0.6437246963562753
1,0.485,0.10552763819095477,0.025252525252525252,0.005076142131979695,0.24271844660194175
1,0.9506726457399103,0.8783783783783784,0.8235294117647058,0.8,0.8395061728395061
1,0.551219512195122,0.3284313725490196,0.2857142857142857,0.2524752475247525,0.2830188679245283
0,0.3612565445026178,0.031578947368421054,0.0,0.0,0.16176470588235295
0,0.5321888412017167,0.16379310344827586,0.07792207792207792,0.0391304347826087,0.24583333333333332
